"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"13","1759135_s_at","higB","947591","ribosome-dependent mRNA interferase toxin HigB",0.561558844178375,10.0782034979616,3.59014958493493,0.00842941224526002,0.0155077165616271,-2.90003416024107
"14","1759136_s_at","kdgR","946129","DNA-binding transcriptional repressor KdgR",-0.567629407102828,10.8632428541595,-3.19311548918079,0.0146252612643203,0.0236800860282803,-3.4794545014875
"15","1759153_s_at","cbeA","946510","CP4-44 prophage; cytoskeleton bundling-enhancing antitoxin CbeA",0.407253605943168,9.81992306588747,1.68235105290968,0.135142253988552,0.158010128319382,-5.70743879867164
"16","1759161_s_at","hycB","948002","formate hydrogenlyase subunit HycB",0.196746471368801,8.95402573708737,0.656931017961178,0.531633049152519,0.558984285786244,-6.81815769214199
"17","1759164_s_at","grpE","947097","nucleotide exchange factor GrpE",-1.0594897485121,11.9117194799516,-7.9530903959056,8.08659105788364e-05,0.00123659059736603,2.04669213707954
"18","1759171_s_at","plsY","947561","putative glycerol-3-phosphate acyltransferase",0.523238748556805,10.1668202196061,2.00013084881575,0.0844239458588436,0.103390558473249,-5.25975294237051
"19","1759173_s_at","yfeK","946876","protein YfeK",0.655333635379458,9.56863667897376,1.46498552854789,0.185134428490779,0.210737040915675,-5.99428216821416
"20","1759174_s_at","ypdE","946848","broad-specificity exoaminopeptidase",0.448692697153561,9.84670271281144,2.48372648891134,0.0410279034059228,0.0547568788350365,-4.54290684028124
"21","1759176_s_at","tdcE","947623","2-ketobutyrate formate-lyase/pyruvate formate-lyase 4",-0.132284277457801,12.9039299651783,-0.540981669388997,0.604828615073877,0.629509278963542,-6.89288322403411
"22","1759178_s_at","fruB","946677","fructose-specific PTS multiphosphoryl transfer protein FruB",-0.439016193178301,10.5478094944179,-2.40385157899981,0.0462030060681558,0.0607996245457388,-4.6628489018207
"23","1759179_s_at","osmB","945866","osmotically-inducible lipoprotein OsmB",-0.795465176405575,11.1745391575014,-3.35495151312145,0.0116525670571407,0.0199121146946737,-3.24123455755203
"24","1759182_s_at","yhcN","947835","DUF1471 domain-containing stress-induced protein YhcN",0.67703007406134,10.9150241983561,4.93029041599902,0.00155625988959753,0.00482767707493767,-1.10018624838775
"25","1759189_s_at","ygcW","947232","putative deoxygluconate dehydrogenase",0.670417176191789,10.4795494129075,4.4020961194462,0.00293397047180053,0.0072186163711412,-1.77817737498902
"26","1759193_s_at","kefG","947857","protein required for KefB activity",0.434271693658319,10.3204335751585,2.24590367550034,0.0584811572370541,0.0746275916317195,-4.89872594482048
"27","1759198_s_at","nanT","947740","N-acetylneuraminate:H(+) symporter",-0.377431914263006,10.7276160488557,-1.8676237034837,0.102823891884095,0.123345019576273,-5.44971035260562
"28","1759201_s_at","ttdT","947576","L-tartrate:succinate antiporter",0.709324662239741,10.1175304939222,4.01414636371732,0.00479863177436304,0.0102085739615925,-2.30260125415901
"29","1759202_s_at","mntP","946341","Mn(2(+)) exporter",0.0716000627656097,10.0944939919878,0.491822935323028,0.637468200519185,0.659765697873592,-6.92054629694805
"30","1759211_s_at","ecpR","944966","DNA-binding transcriptional dual regulator MatA",0.471824742754738,10.1895739489449,3.25113322392521,0.0134757404534518,0.0222193773159069,-3.39376164149667
"31","1759218_s_at","fruK","946676","1-phosphofructokinase",-0.134542278795772,10.9024736531671,-0.897854735368966,0.398259877181415,0.428991087725132,-6.62326330781918
"32","1759219_s_at","frdC","948680","fumarate reductase membrane protein FrdC",0.178710902468003,11.6160412734941,0.349014048680056,0.737052589135744,0.754958180046825,-6.98673526820047
"33","1759224_s_at","wcaE","946543","putative colanic acid biosynthesis glycosyl transferase",0.392286865871847,9.78260455666863,2.58857057433402,0.0351243916261393,0.0479940430552935,-4.38510715466247
"34","1759226_s_at","lptB","947725","lipopolysaccharide transport system ATP binding protein",-0.626539967001108,11.1049583524378,-4.69375522204289,0.00205694365538527,0.00575089278314291,-1.39863107036604
"35","1759227_s_at","yiiE","948386","putative DNA-binding transcriptional regulator YiiE",0.885626122358865,10.265273520123,7.71128154809198,9.89324638040321e-05,0.00131022096294314,1.8347390294286
"36","1759230_s_at","yiaK","948096","2,3-diketo-L-gulonate reductase",0.598054585301162,10.8694302732517,4.45472728395729,0.00274929302518262,0.00692687730491134,-1.70874426071255
"37","1759231_s_at","sdhE","947382","FAD assembly factor",-0.387667578950394,11.6299355213038,-2.72194458958242,0.0288595550267897,0.0405604358403725,-4.18418546110282
"38","1759233_at","yafL","944899","NlpC/P60 family protein YafL",0.726717571118426,10.3659045302319,3.71770824317387,0.00709532016325552,0.0135479958015581,-2.71778065395134
"39","1759239_s_at","cusC","946288","copper/silver export system outer membrane channel",0.444417218330045,9.79846719511496,2.72440817695259,0.0287554267228833,0.0404967359301137,-4.18047529264648
"40","1759241_at","ybgO","947550","putative fimbrial protein YbgO",0.460906450173207,9.87770938828549,2.41659472361481,0.0453346427351959,0.0598475219750254,-4.64373606653635
"41","1759255_at","yhcE","4056032","pseudo",0.886016032993869,10.39109390183,4.13965748667869,0.00408245349862341,0.00922073507419946,-2.13053081864297
"42","1759259_at","sgcE","948829","KpLE2 phage-like element; putative epimerase SgcE",0.44889659928319,10.5784516925176,2.89250782781659,0.0225010742803501,0.0330634562327193,-3.92770413896406
"43","1759260_s_at","ydeE","946083","dipeptide exporter",0.170009028967135,7.95363268605803,0.449419232120253,0.666332490089619,0.687290526472868,-6.94242634510441
"44","1759264_s_at","preA","949037","NAD-dependent dihydropyrimidine dehydrogenase subunit PreA",0.9756916303139,11.3971869464546,6.29609070420382,0.000360066152382998,0.0021543918405572,0.465062521318188
"45","1759269_at","ykfF","948839","CP4-6 prophage; protein YkfF",0.593848816859847,10.5303991816517,2.58226079593918,0.0354535885723325,0.0484118400465558,-4.39461088399938
"46","1759276_s_at","ygeN","2847705","pseudo",1.03327247752082,8.86891725544482,2.41380472188599,0.0455233280141248,0.0600582347874725,-4.64792147991979
"47","1759296_s_at","ybdO","945216","putative LysR family DNA-binding transcriptional regulator YbdO",0.620307031913537,9.99635804613632,1.37325383594183,0.210865581007831,0.237799285132194,-6.10904931257342
"48","1759298_s_at","ydhV","948756","putative oxidoreductase",-0.25906053364495,10.3088317814066,-0.920334679527169,0.387161704800294,0.417908088880568,-6.60255552353969
"49","1759305_s_at","yfiL","947106","DUF2799 domain-containing lipoprotein YfiL",0.619370089330303,10.3026634843416,4.01756120305814,0.00477742616703279,0.0101754252176183,-2.29788974923799
"50","1759309_s_at","dps","945101","stationary phase nucleoid protein that sequesters iron and protects DNA from damage",0.497918903392534,13.0486688771369,2.35527720408976,0.0496715070180046,0.0648271216040413,-4.73560669951771
"51","1759313_s_at","menC","946734","o-succinylbenzoate synthase",-0.576589758830114,10.9571952166708,-5.45944465713077,0.000857755612245757,0.00341722334968475,-0.462519544786085
"52","1759314_s_at","nrdF","947149","ribonucleoside-diphosphate reductase 2 subunit beta",0.92052816126923,9.7372819375208,4.38184516007921,0.00300861924904873,0.00734729003372894,-1.80500338294912
"53","1759321_s_at","yojI","946705","ABC transporter family protein/microcin J25 efflux protein",0.367508495237315,10.2165616600905,2.12714118612414,0.0698392031261867,0.0870364955907671,-5.07433719928807
"54","1759333_s_at","purA","948695","adenylosuccinate synthetase",-0.652874810364745,12.1128247719686,-3.63370580465929,0.00794568879913568,0.0147756913222451,-2.8375697459247
"55","1759335_s_at","yfdV","949110","putative transport protein YfdV",0.711319316283143,10.5713870286194,4.85230579712216,0.0017046576577174,0.00503837299119336,-1.19765709747742
"56","1759337_s_at","trpD","945109","anthranilate synthase subunit TrpD",0.255439544460486,10.3160183373053,0.94564541232896,0.374943043213152,0.406481250534982,-6.57875878866532
"57","1759338_s_at","pbpC","947152","peptidoglycan glycosyltransferase PbpC",0.426217157892317,9.71343307808983,1.84400400020794,0.106489139837616,0.127392335208173,-5.48312340444272
"58","1759339_at","oxyS","2847701","ncRNA",0.618884263207789,11.1828352743505,3.05058807976939,0.0179155114778463,0.0277254282496109,-3.69119289940937
"59","1759346_s_at","yedX","946485","hydroxyisourate hydrolase/transthyretin-related protein",0.382947375857775,11.3204294712294,2.90100664512029,0.0222254844298848,0.0327516767704294,-3.91495298911075
"60","1759352_s_at","rplP","947806","50S ribosomal subunit protein L16",-0.605456765274617,12.5997593444564,-4.87927831395252,0.00165163396410335,0.00496781556982896,-1.16384215765515
"61","1759356_at","afuC","947676","CP4-6 prophage; ABC transporter ATP-binding protein AfuC",0.294413242144422,9.93548531433801,1.54583748026494,0.164834619484601,0.189403962099658,-5.88985619298499
"62","1759364_s_at","ygeF","946823","pseudo",0.810772937832436,10.6052509007602,3.37367739189438,0.0113527788073353,0.0195131788818259,-3.21384096276597
"63","1759367_at","ybgP","945110","putative fimbrial chaperone YbgP",0.346366860613378,9.9831204302854,2.52087664476686,0.0388272465835683,0.0523610257452037,-4.48702702116975
"64","1759379_s_at","dsbA","948353","thiol:disulfide oxidoreductase DsbA",-0.435711391027249,10.9543313755838,-3.0020962427049,0.0192069125463254,0.029028150198031,-3.76358097198011
"65","1759382_s_at","mrp","946627","P-loop NTPase family protein",-0.891053837029181,11.4260828175688,-5.60239455853664,0.000734963904735042,0.00309884781057673,-0.297205103176944
"66","1759383_s_at","hybD","948982","putative hydrogenase 2 maturation protease",0.0851646354355697,11.5658319440446,0.321014708149486,0.757307027361978,0.773021896506842,-6.99717477428123
"67","1759389_s_at","mtlR","948116","transcriptional repressor MtlR",0.588080667745222,11.0673102185644,3.21901987773954,0.0140996018781947,0.022954907391923,-3.44115510104028
"68","1759390_s_at","yahE","947134","DUF2877 domain-containing protein YahE",0.448047809841434,10.3979259943833,3.08040928189775,0.0171672284789606,0.0267477330599794,-3.64675828831064
"69","1759393_s_at","hscB","946995","co-chaperone for [Fe-S] cluster biosynthesis",-0.878653218510651,10.5833455412128,-4.13453557607345,0.00410928017487655,0.00922228093936461,-2.13750821848666
"70","1759400_s_at","yehR","949023","DUF1307 domain-containing lipoprotein YehR",0.776139174130789,9.59221186993785,4.44726784066453,0.00277467359598674,0.00697896494090491,-1.71855987998931
"71","1759407_s_at","yhbX","947711","putative hydrolase, inner membrane",0.259286905480252,10.2443605277985,1.12550106048961,0.296451794873775,0.326999150138398,-6.39582970292388
"72","1759408_s_at","fsaA","945449","fructose-6-phosphate aldolase 1",-0.539521383296982,10.6491068371607,-2.56790615517134,0.0362144312040309,0.049320378950249,-4.41622940932744
"73","1759410_s_at","eutE","946943","putative aldehyde dehydrogenase, ethanolamine utilization protein",0.498721434976215,9.97320000224362,2.98275957675749,0.0197489863087408,0.0297233157661889,-3.79248966240865
"74","1759411_at","hrpB","944845","putative ATP-dependent RNA helicase HrpB",-1.12281385208078,10.0515980661938,-7.34059216088228,0.000136141218986271,0.00143503958380427,1.4979920877958
"75","1759417_at","arpA","944933","regulator of acetyl CoA synthetase",1.87881840116137,9.10760430956582,5.88292234731753,0.000546869381462511,0.00264597691358676,0.0188934372991385
"76","1759426_at","yfjM","947108","CP4-57 prophage; protein YfjM",0.374495051402173,10.2986297528558,2.35920781631027,0.0493812361152565,0.0645298126591524,-4.72972535720751
"77","1759429_s_at","feoB","947919","Fe(2(+)) transporter FeoB",0.953143200830919,11.5051056624017,6.83266837598423,0.000215392874451842,0.00169847968937979,1.01190949889946
"78","1759431_s_at","mtlA","948118","mannitol-specific PTS enzyme IICBA component",0.847100093863713,11.1511859446894,5.43596656807909,0.000880023975343933,0.00347634709954219,-0.489948965338004
"79","1759435_at","yieH","948232","6-phosphogluconate phosphatase",1.03118717354808,10.6586726198432,7.97647264977478,7.93255470077986e-05,0.00123659059736603,2.06687522238617
"80","1759438_s_at","nuoA","946764","NADH:quinone oxidoreductase subunit A",-0.573833675415024,11.9200902362535,-4.51255226330091,0.00256097524736481,0.00660546174913321,-1.63293687590022
"81","1759439_at","ryhB","2847761","ncRNA",0.176530249274425,10.9609909374413,0.072023338948742,0.944541197241757,0.949135269212777,-7.0520735755996
"82","1759445_s_at","hybO","945902","hydrogenase 2 small subunit",0.162390538778713,12.0799059477259,0.599357349700389,0.567288791421885,0.594028709111817,-6.85689771516668
"83","1759451_s_at","yjfZ","948719","protein YjfZ",0.948091211432805,10.2008749082035,5.38041614902716,0.000935312728044089,0.00355866684371839,-0.555163390681374
"84","1759459_s_at","yqiA","947488","esterase YqiA",-0.835384115051655,11.0955708203021,-6.13266883366481,0.000423764322656365,0.00229880105266943,0.291284905301538
"85","1759467_s_at","sufE","946173","sulfur acceptor for SufS cysteine desulfurase",0.416260983157304,9.4352629857442,2.00226575110235,0.0841555670117232,0.103123013906418,-5.2566608517945
"86","1759470_s_at","bglB","948234","6-phospho-beta-glucosidase B",1.19714049359499,10.2757861116493,7.87858598205211,8.6003081835133e-05,0.00123704041896018,1.98201751686091
"87","1759471_s_at","eptC","948458","phosphoethanolamine transferase EptC",0.531942508014682,10.8947050423996,2.98215590877187,0.0197661669871953,0.0297233157661889,-3.79339253368226
"88","1759478_at","yjbM","948550","uncharacterized protein YjbM",1.42178277558465,8.96814783152955,2.33077792527789,0.051520238595046,0.0669860370908528,-4.77223771599454
"89","1759485_s_at","hofM","947908","DNA utilization protein HofM",0.317730962340651,10.4356258656889,1.5067782423676,0.174374316607669,0.199367646990284,-5.94066585017209
"90","1759490_s_at","hns","945829","DNA-binding transcriptional dual regulator H-NS",0.362555138606119,12.8804372544207,3.10580511418083,0.0165560963681487,0.0260113270696541,-3.60897023262695
"91","1759496_s_at","yhbS","947670","putative acyltransferase with acyl-CoA N-acyltransferase domain",-0.351290440891926,11.5984977389427,-2.79208089805031,0.0260431551169586,0.0373646933830809,-4.07860906405868
"92","1759504_s_at","arnE","1450282","undecaprenyl-phosphate-alpha-L-Ara4N flippase - ArnE subunit",0.926455783586231,8.75335473338286,1.78373816028681,0.116418863212422,0.138310161815333,-5.56768139396929
"93","1759510_s_at","gyrB","948211","DNA gyrase subunit B",-0.423618903802492,11.4948916897341,-3.07412494372199,0.0173221177650292,0.0269484151374625,-3.65611672173138
"94","1759512_s_at","ydiV","946217","anti-FlhDC factor",0.189090866569567,10.0562868220469,0.637196260240873,0.543697770775293,0.571062325582997,-6.83179435265399
"95","1759531_s_at","yaeP","1450233","UPF0253 family protein YaeP",-0.477852845464414,11.0633966762158,-3.82365571534942,0.00616046333675289,0.0122145079210475,-2.56801590610425
"96","1759542_s_at","pflA","945517","pyruvate formate-lyase activating enzyme",-0.801091299471782,11.2569280687629,-5.37449750796403,0.000941427254627787,0.00356878662029543,-0.562137860516011
"97","1759549_s_at","pxpB","945311","5-oxoprolinase component B",-0.638517573879517,10.8899466179999,-5.16984309813061,0.00118276297478745,0.00404567600316369,-0.80642673770198
"98","1759550_at","copA","946106","Cu(+) exporting P-type ATPase;soluble Cu(+) chaperone",-0.237775991629235,10.8350140046163,-1.68650299342259,0.13432267080764,0.157219699621296,-5.70178227031579
"99","1759555_at","glf","945235","UDP-galactopyranose mutase",-1.09144585426492,10.8533995387332,-5.11031234052883,0.00126529742413884,0.00423679818196248,-0.878636235182333
"100","1759562_s_at","dcp","946084","peptidyl-dipeptidase Dcp",-1.15417394017082,10.739364898909,-9.12919976877738,3.24286773261167e-05,0.00117376415799754,2.99850679612287
"101","1759565_s_at","aaeR","947760","LysR-type transcriptional regulator AaeR",0.423679023629651,10.9721390717069,2.36179744854136,0.0491909378923262,0.0643218213199658,-4.72584988254741
"102","1759573_s_at","map","947882","methionine aminopeptidase",-0.531852367878038,11.5444852192497,-4.25381368042545,0.00353156071486866,0.0083005738759029,-1.97601451938226
"103","1759574_s_at","ybeZ","948044","PhoH-like protein",-0.78411901582872,11.3760795856721,-6.70248574349132,0.000243292877054767,0.00181379167549827,0.882485556190158
"104","1759579_s_at","glnQ","945435","L-glutamine ABC transporter ATP binding subunit",-0.87831059431281,11.4544876568228,-7.01385041813853,0.000182338643009539,0.00158282200192314,1.1886937972407
"105","1759588_s_at","ftsY","947978","signal recognition particle receptor",-0.637432552405377,10.9568872543295,-4.77859901701397,0.00185938326786761,0.00539534526884058,-1.29061700182393
"106","1759599_s_at","potA","946323","spermidine preferential ABC transporter ATP binding subunit",-0.646332945934265,10.8753452773992,-5.16526587540727,0.00118889266328641,0.00405322152202923,-0.811960316720468
"107","1759603_at","yfjR","947309","CP4-57 prophage; putative DNA-binding transcriptional regulator",0.215502910574486,10.1053075045386,0.961571542694227,0.367404853032866,0.398665139898058,-6.56352817846808
"108","1759606_s_at","mobB","948343","molybdopterin-guanine dinucleotide biosynthesis adaptor protein",1.23749475385167,10.7162376788135,9.61353143372352,2.29126388559058e-05,0.00117376415799754,3.35594641536489
"109","1759609_s_at","frsA","946039","fermentation-respiration switch protein",-0.416865068836017,10.7927422746299,-3.57705281439369,0.00858100136650994,0.015688804268327,-2.91886240157592
"110","1759627_s_at","yjfL","948701","conserved inner membrane protein YjfL",1.00886419173741,10.4206569271575,6.44273656532475,0.000311911987625697,0.00200133020321274,0.618073536584206
"111","1759628_s_at","metR","948310","DNA-binding transcriptional dual regulator MetR",0.771300206717596,10.2901615411116,5.27960554840799,0.00104576937756579,0.00381051064206511,-0.674649278906303
"112","1759632_s_at","codB","944994","cytosine transporter",0.220157184877312,10.0288200722393,0.906599171617936,0.393915281437727,0.424754160464689,-6.6152564830376
"113","1759633_at","yehQ","946654","SWIM zinc finger domains-containing protein YehQ",0.185738032823476,9.60921303569276,0.931514800270339,0.381728394792492,0.412978337274877,-6.59210648793686
"114","1759634_s_at","sufA","949014","iron-sulfur cluster insertion protein SufA",-0.380211273515787,10.9859520052835,-2.83707123046886,0.0243890629694774,0.0355344175563754,-4.01095724815298
"115","1759638_s_at","yfdO","947403","CPS-53 (KpLE1) prophage; putative defective phage replication protein O",0.415589074442464,10.7799769000403,3.71441110142363,0.00712677523391646,0.0135677254910169,-2.72246525469533
"116","1759641_s_at","idnK","946066","D-gluconate kinase, thermosensitive",0.532822672580947,10.5540991302198,2.59693018624713,0.0346931080115156,0.0475304782173682,-4.37251517453506
"117","1759645_s_at","pgsA","945791","phosphatidylglycerophosphate synthase",-0.872259543701611,10.7777546463141,-6.29401956421069,0.000360803280170761,0.0021543918405572,0.462881804853511
"118","1759651_s_at","yhhZ","947952","putative endonuclease YhhZ",1.12600211141692,9.60023938173213,0.689278412856712,0.512219544246091,0.539921213475726,-6.79501178343743
"119","1759653_s_at","yjfK","948702","conserved protein YjfK",1.26645433466408,9.53576685954043,3.45196977149671,0.0101860149421271,0.0178607670299937,-3.09972253874724
"120","1759656_s_at","rfaH","948327","transcription antiterminator RfaH",0.728510839250951,10.1564942002272,3.13285413058397,0.0159304875437849,0.0253277829912075,-3.56877803672073
"121","1759660_s_at","yjgH","948769","RutC family protein YjgH",0.911410647269594,10.818407148977,7.61719368997641,0.000107155918417857,0.00135102738497033,1.75064613927114
"122","1759669_s_at","nikD","947989","Ni(2(+)) ABC transporter ATP binding subunit NikD",-0.920934374482057,10.8974195371439,-4.49738791579277,0.00260895084374322,0.00667917279203655,-1.65276859429571
"123","1759675_s_at","secM","944831","SecA translation regulator",-0.844220528294112,11.7906863617358,-5.71270703119234,0.00065353495031479,0.00291620563142625,-0.171603257498198
"124","1759678_s_at","pdeC","948568","c-di-GMP phosphodiesterase PdeC",0.418413892293152,10.2774386802339,2.37938786305174,0.0479179047835264,0.0627764053790523,-4.69951240448912
"125","1759685_s_at","araF","946409","arabinose ABC transporter periplasmic binding protein",-0.488807504969552,10.8172006686407,-3.03132358382115,0.0184172018653413,0.0282060333979207,-3.71993155666108
"126","1759697_s_at","yncE","946006","PQQ-like domain-containing protein YncE",-0.102613950270207,11.2231769493028,-0.280701357581975,0.786826043859542,0.800779609169367,-7.01071315539471
"127","1759700_s_at","ydcD","946958","uncharacterized protein YdcD",0.592052573431936,8.18992226381055,0.86514985527417,0.414819953951348,0.445204168760252,-6.6526573316841
"128","1759701_s_at","uup","945566","ATP-binding protein with possible role in replication",-0.54919612447009,10.6161121806838,-4.57626572733265,0.00236973407437484,0.00624473290517655,-1.54999002795274
"129","1759704_s_at","iscS","947004","cysteine desulfurase",-0.85294508175677,11.2554731953601,-3.62702603465908,0.00801788597496061,0.0148831558169529,-2.84713386361453
"130","1759710_at","ybeR","945249","DUF1266 domain-containing protein YbeR",0.76545154868443,10.4484476768636,4.67110268930551,0.00211352543227529,0.00577752758472962,-1.42765254603095
"131","1759715_s_at","yccA","946016","modulator of FtsH protease",-0.666460507741293,11.5569543120151,-4.75695634240953,0.0019077107764075,0.00550393900548081,-1.31806757131499
"132","1759722_s_at","yfaA","946618","DUF2138 domain-containing protein YfaA",0.801866354474852,9.53983789617951,2.32414873051647,0.0520323825984102,0.0674397129537739,-4.78214122559925
"133","1759746_s_at","yidI","948189","putative inner membrane protein",0.722350500643749,10.6313596908132,3.45150367839862,0.010192567438704,0.0178607670299937,-3.10039988945133
"134","1759749_s_at","ycaC","945512","putative hydrolase",-0.0423670339482491,11.4527751076876,-0.116112881326244,0.910732074502081,0.917392718635446,-7.04739135808788
"135","1759752_s_at","gnd","946554","6-phosphogluconate dehydrogenase, decarboxylating",-0.672013963650228,11.555322946964,-3.93588876645881,0.00531379444572939,0.0110445667252283,-2.41102685233975
"136","1759757_s_at","yicN","948173","conserved protein YicN",0.80273999185656,10.1699887441478,3.69805353636694,0.00728507440071225,0.0138082235888729,-2.74572714072334
"137","1759758_s_at","yhjY","948073","conserved protein YhjY",0.894507374287034,10.6639837288467,7.67572627931275,0.000101953667537919,0.00132475645995811,1.80306918540477
"138","1759761_s_at","ydgD","946436","putative serine protease YdgD",0.465330276771295,10.6962875298614,3.89400837980181,0.00561395706802405,0.0115178106281407,-2.46940483276389
"139","1759770_s_at","ybeY","946430","endoribonuclease YbeY",-0.656424487222491,11.3202824079379,-5.48088496691026,0.000837965676805077,0.0033584223630505,-0.437539715297633
"140","1759774_at","entF","945184","apo-serine activating enzyme",-0.0839099962658434,11.0101868873324,-0.465859395547428,0.655066285312,0.676007465262034,-6.93416340831765
"141","1759776_s_at","bamC","946954","outer membrane protein assembly factor BamC",-0.942370067884914,11.2389957792563,-6.30406215126447,0.000357244738662563,0.00214676927175321,0.47345055993233
"142","1759787_s_at","yedK","946435","putative SOS response-associated peptidase YedK",0.181957474114782,10.1051863750875,1.49185049899165,0.178150931816456,0.203235684777911,-5.95990775412699
"143","1759789_s_at","rseB","947054","anti-sigma factor stabilizing protein RseB",-0.751197874159162,10.8050773332785,-6.14044628359165,0.000420462309633848,0.00229880105266943,0.299634253348417
"144","1759790_at","prmB","946805","50S ribosomal subunit protein L3 N(5)-glutamine methyltransferase",-1.10071941100696,11.1692316046322,-9.44979359539531,2.57230562918091e-05,0.00117376415799754,3.23718962011957
"145","1759798_s_at","dgcN","947091","diguanylate cyclase DgcN",0.575884025653094,10.8843292428575,4.94162571011947,0.00153590325256875,0.00477887969850457,-1.08609409506593
"146","1759801_s_at","gpmA","945068","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase",-0.203562547307936,12.8194292186339,-1.63139860157011,0.145589131236861,0.169362131269907,-5.77635514745783
"147","1759803_s_at","sixA","946815","phosphohistidine phosphatase",-0.946158602520455,10.5003073670772,-7.78278731260322,9.31563526416841e-05,0.00124168402940464,1.89803555813083
"148","1759807_s_at","yoeF","1450273","CP4-44 prophage; putative uncharacterized protein YoeF",0.853028872329567,9.60093546710697,4.41371730543629,0.00289205160705682,0.00715272853196803,-1.76281066143571
"149","1759810_s_at","citT","949070","citrate:succinate antiporter",0.629119759190544,10.0705374008058,4.39496642897651,0.00296001759470924,0.00727157711137848,-1.78761494820132
"150","1759814_s_at","tabA","948777","DUF386 domain-containing toxin-antitoxin biofilm protein TabA",0.764577720794053,12.5853329734335,5.94554941667233,0.000512628119056647,0.00252766036747263,0.0879857469769583
"151","1759828_s_at","ybcO","945147","DLP12 prophage; putative nuclease YbcO",0.582929617078779,10.6344853927665,4.13823779660134,0.00408987010563803,0.00922073507419946,-2.13246443084065
"152","1759829_s_at","hdeB","948026","periplasmic acid stress chaperone",-0.157654915952474,12.3049302567624,-0.339026930180168,0.744252646383507,0.761200973974418,-6.99055592369231
"153","1759831_at","fecA","946427","ferric citrate outer membrane transporter",0.163892294544366,12.0907432317696,1.02521247431487,0.338432589449091,0.368388687988315,-6.50073780245125
"154","1759837_s_at","csgG","945619","curli secretion channel",0.507956184137116,9.27226208476346,1.6170088844934,0.148673091461843,0.172367343973158,-5.79564489558439
"155","1759839_s_at","yrhB","947948","putative heat shock chaperone",0.867422126156269,9.96019227977766,2.95882483126844,0.02044241031756,0.0305379752104693,-3.82830431484151
"156","1759842_s_at","lolB","945775","outer membrane lipoprotein LolB",-0.906737132084892,10.9306218946332,-6.68641186918143,0.000247010103100776,0.00181743982527973,0.866363750584975
"157","1759857_s_at","kup","948255","K(+):H(+) symporter Kup",0.669270429889972,10.6163911459484,5.87100613067414,0.000553669116356032,0.0026663878657146,0.00568674409545089
"158","1759861_s_at","murG","946321","N-acetylglucosaminyl transferase",-0.567094535928071,10.8607029930722,-5.09549702814158,0.00128681521929958,0.00427171423883866,-0.896687993813036
"159","1759865_s_at","atpE","948253","ATP synthase Fo complex subunit c",-0.744713421680022,12.2802274966937,-6.75689840876732,0.000231166745276736,0.00177542935219977,0.936828563335819
"160","1759867_s_at","yjaG","948501","conserved protein YjaG",-0.482916685757617,10.8404951399512,-3.29303022705046,0.0127057310645826,0.0213762543806415,-3.33207763090225
"161","1759873_s_at","yebG","946364","DNA damage-inducible protein YebG",-1.8943060604868,12.0129639318592,-11.9017063645135,5.33669765358929e-06,0.000981654587797801,4.82095064537736
