"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"32","1759219_s_at","frdC","948680","fumarate reductase membrane protein FrdC",-0.345030083524708,11.6160412734941,-0.673827644001389,0.521435925314041,0.541078162581019,-6.77613643546749
"33","1759224_s_at","wcaE","946543","putative colanic acid biosynthesis glycosyl transferase",0.783254819875753,9.78260455666863,5.16843808785077,0.00118464079399423,0.0033298882726423,-0.784673568288439
"34","1759226_s_at","lptB","947725","lipopolysaccharide transport system ATP binding protein",-0.491873129228596,11.1049583524378,-3.68489193107647,0.00741520552900908,0.0110946104593714,-2.73776035785057
"35","1759227_s_at","yiiE","948386","putative DNA-binding transcriptional regulator YiiE",0.809035584424086,10.265273520123,7.04439606783785,0.00017734672129656,0.00144098948366236,1.23609413429669
"36","1759230_s_at","yiaK","948096","2,3-diketo-L-gulonate reductase",0.652332944382664,10.8694302732517,4.85903032430107,0.00169126468778486,0.0040208893497854,-1.16500347313664
"37","1759231_s_at","sdhE","947382","FAD assembly factor",-0.448204175900647,11.6299355213038,-3.14699241789606,0.0156135212800994,0.0206382181475914,-3.52015741037862
"38","1759233_at","yafL","944899","NlpC/P60 family protein YafL",1.08108666178495,10.3659045302319,5.53057329812143,0.000794023112587253,0.00266307102370984,-0.357393323136545
"39","1759239_s_at","cusC","946288","copper/silver export system outer membrane channel",1.04454042109718,9.79846719511496,6.40333980552769,0.000324100182296016,0.00181862089018425,0.597239886770182
"40","1759241_at","ybgO","947550","putative fimbrial protein YbgO",1.1183801087184,9.87770938828549,5.86381785004091,0.000557816482414825,0.00225483625894417,0.0192992822746474
"41","1759255_at","yhcE","4056032","pseudo",1.08423648424759,10.39109390183,5.06578607181566,0.00133119856811992,0.00355008410111081,-0.90927828194061
"42","1759259_at","sgcE","948829","KpLE2 phage-like element; putative epimerase SgcE",0.408822381325381,10.5784516925176,2.6342858022506,0.032831788587995,0.0394134080318405,-4.2878497551505
"43","1759260_s_at","ydeE","946083","dipeptide exporter",1.76892984487849,7.95363268605803,4.67616983280089,0.00210072140829367,0.00461711747822843,-1.39651087065465
"44","1759264_s_at","preA","949037","NAD-dependent dihydropyrimidine dehydrogenase subunit PreA",0.235206282221236,11.3971869464546,1.51777471595922,0.171638941194211,0.186144909452619,-5.89685174901905
"45","1759269_at","ykfF","948839","CP4-6 prophage; protein YkfF",0.915401614399066,10.5303991816517,3.98048397890472,0.005013242568021,0.00824441232047739,-2.32299367320356
"46","1759276_s_at","ygeN","2847705","pseudo",0.910219591633732,8.86891725544482,2.12634362768496,0.0699224949043127,0.0790945033620407,-5.04650290491806
"47","1759296_s_at","ybdO","945216","putative LysR family DNA-binding transcriptional regulator YbdO",1.85090658345065,9.99635804613632,4.09759108784031,0.00430857729557354,0.00728438681886656,-2.16204488092606
"48","1759298_s_at","ydhV","948756","putative oxidoreductase",0.86672732994664,10.3088317814066,3.07912289155214,0.0171988140981773,0.0224181387551005,-3.62093041913572
"49","1759305_s_at","yfiL","947106","DUF2799 domain-containing lipoprotein YfiL",1.16250808469599,10.3026634843416,7.54064082165476,0.000114415808905437,0.00128189448668671,1.69783341707006
"50","1759309_s_at","dps","945101","stationary phase nucleoid protein that sequesters iron and protects DNA from damage",-0.0670825834974611,13.0486688771369,-0.317316893627677,0.759997675242361,0.772714171776928,-6.96834565278661
"51","1759313_s_at","menC","946734","o-succinylbenzoate synthase",-0.717573690563599,10.9571952166708,-6.79435212133089,0.000223213503257633,0.00157526836612852,0.992811400043045
"52","1759314_s_at","nrdF","947149","ribonucleoside-diphosphate reductase 2 subunit beta",0.274612798919755,9.7372819375208,1.30719603643978,0.231299503463003,0.247855173316683,-6.15928173745311
"53","1759321_s_at","yojI","946705","ABC transporter family protein/microcin J25 efflux protein",-0.29288995543747,10.2165616600905,-1.69524866849894,0.132611556554242,0.145114129153106,-5.66041809264128
"54","1759333_s_at","purA","948695","adenylosuccinate synthetase",-0.328560788351773,12.1128247719686,-1.82867101757268,0.10893548732173,0.120224741883918,-5.47542477415652
"55","1759335_s_at","yfdV","949110","putative transport protein YfdV",0.822605215763749,10.5713870286194,5.61144898756625,0.00072787154872313,0.00254017334402363,-0.264543043086293
"56","1759337_s_at","trpD","945109","anthranilate synthase subunit TrpD",0.720522367186364,10.3160183373053,2.66739698604335,0.0312684920607384,0.0378002952589149,-4.2380088080112
"57","1759338_s_at","pbpC","947152","peptidoglycan glycosyltransferase PbpC",0.908478431908604,9.71343307808983,3.93047964288041,0.00535156223537966,0.00857213592028482,-2.39231328282926
"58","1759339_at","oxyS","2847701","ncRNA",0.554689329680263,11.1828352743505,2.73416009695783,0.0283470693236347,0.0346538729127984,-4.13753717342234
"59","1759346_s_at","yedX","946485","hydroxyisourate hydrolase/transthyretin-related protein",0.992096252469656,11.3204294712294,7.51559614311684,0.000116909666436269,0.00128189448668671,1.67517711298292
"60","1759352_s_at","rplP","947806","50S ribosomal subunit protein L16",-0.420983592337123,12.5997593444564,-3.39263879839327,0.011057621934609,0.0152401914055385,-3.15891111748929
"61","1759356_at","afuC","947676","CP4-6 prophage; ABC transporter ATP-binding protein AfuC",0.765764123984029,9.93548531433801,4.02069850960061,0.00475803393192981,0.00790836532853338,-2.26750239918482
"62","1759364_s_at","ygeF","946823","pseudo",0.664954373582574,10.6052509007602,2.7669171381007,0.0270190965325501,0.033306356465542,-4.08826803214363
"63","1759367_at","ybgP","945110","putative fimbrial chaperone YbgP",0.784774965580485,9.9831204302854,5.71163441740984,0.000654276697517241,0.00241813176577929,-0.150802532731162
"64","1759379_s_at","dsbA","948353","thiol:disulfide oxidoreductase DsbA",-0.367538013584358,10.9543313755838,-2.53237466900152,0.0381710258721079,0.0451668610834908,-4.44119963153515
"65","1759382_s_at","mrp","946627","P-loop NTPase family protein",-0.731841476941739,11.4260828175688,-4.60136586336874,0.00229875247967028,0.00480204511931122,-1.49266524829766
"66","1759383_s_at","hybD","948982","putative hydrogenase 2 maturation protease",-0.0488344422861537,11.5658319440446,-0.184073755003537,0.859027404192274,0.867848712499383,-7.00573676895018
"67","1759389_s_at","mtlR","948116","transcriptional repressor MtlR",0.821398191894671,11.0673102185644,4.4961469612427,0.00261292034634825,0.00518070387289395,-1.62934108231198
"68","1759390_s_at","yahE","947134","DUF2877 domain-containing protein YahE",0.695773644896063,10.3979259943833,4.78356895572411,0.00184847711517884,0.00421473172371355,-1.25993091814063
"69","1759393_s_at","hscB","946995","co-chaperone for [Fe-S] cluster biosynthesis",-0.510214863339179,10.5833455412128,-2.40083511842473,0.0464110314272611,0.0540502767354687,-4.63868251703871
"70","1759400_s_at","yehR","949023","DUF1307 domain-containing lipoprotein YehR",0.750667075716054,9.59221186993785,4.3013130326999,0.00332676001950905,0.00614216818615343,-1.88680861174464
"71","1759407_s_at","yhbX","947711","putative hydrolase, inner membrane",0.974443664513521,10.2443605277985,4.22982169410356,0.00364021759232333,0.0065283763417882,-1.98270067565008
"72","1759408_s_at","fsaA","945449","fructose-6-phosphate aldolase 1",-0.144617339123592,10.6491068371607,-0.688320735335068,0.512787776699797,0.533175413518763,-6.76566294932912
"73","1759410_s_at","eutE","946943","putative aldehyde dehydrogenase, ethanolamine utilization protein",0.717376522944127,9.97320000224362,4.29049474092613,0.00337223464638808,0.00620395082763826,-1.90127066318322
"74","1759411_at","hrpB","944845","putative ATP-dependent RNA helicase HrpB",-0.705495312065334,10.0515980661938,-4.61229913372446,0.00226856788561082,0.00476791582062253,-1.47855885041148
"75","1759417_at","arpA","944933","regulator of acetyl CoA synthetase",2.06025561026518,9.10760430956582,6.45103526946686,0.000309410478288457,0.00178559231325126,0.646509832746743
"76","1759426_at","yfjM","947108","CP4-57 prophage; protein YfjM",0.851812721756049,10.2986297528558,5.36616765341785,0.000950108082116391,0.00291769845811929,-0.549019474918601
"77","1759429_s_at","feoB","947919","Fe(2(+)) transporter FeoB",1.13421090047756,11.5051056624017,8.13066383375937,6.99572054905843e-05,0.0012693070119206,2.21280396311177
"78","1759431_s_at","mtlA","948118","mannitol-specific PTS enzyme IICBA component",0.634369803087983,11.1511859446894,4.07084483447123,0.00445943516243691,0.00746612078249161,-2.19863051540914
"79","1759435_at","yieH","948232","6-phosphogluconate phosphatase",0.969766645119851,10.6586726198432,7.50137057547648,0.000118353358946958,0.00128189448668671,1.66227826950959
"80","1759438_s_at","nuoA","946764","NADH:quinone oxidoreductase subunit A",-0.578256486010535,11.9200902362535,-4.5473326619042,0.00245456011731067,0.00497168745329789,-1.56264453763868
"81","1759439_at","ryhB","2847761","ncRNA",-0.593386320232433,10.9609909374413,-0.242098248007397,0.815448229691325,0.825841197324646,-6.99185615977985
"82","1759445_s_at","hybO","945902","hydrogenase 2 small subunit",0.122070646588263,12.0799059477259,0.450543115169127,0.665559333546444,0.683082753654721,-6.91175230512431
"83","1759451_s_at","yjfZ","948719","protein YjfZ",1.17063496493214,10.2008749082035,6.6433516037113,0.000257285421600086,0.00167544336619105,0.842282657462012
"84","1759459_s_at","yqiA","947488","esterase YqiA",-0.555814606463505,11.0955708203021,-4.0803109048149,0.00440539473063604,0.00738761811160232,-2.1856702527872
"85","1759467_s_at","sufE","946173","sulfur acceptor for SufS cysteine desulfurase",-0.434987659238297,9.4352629857442,-2.09234333143323,0.0735666626779548,0.0827374660275746,-5.09636942396559
"86","1759470_s_at","bglB","948234","6-phospho-beta-glucosidase B",0.874569532706829,10.2757861116493,5.75569141431532,0.000624566326727313,0.00236762207526354,-0.101228669431714
"87","1759471_s_at","eptC","948458","phosphoethanolamine transferase EptC",0.736007802554724,10.8947050423996,4.1261790216438,0.00415346276463088,0.00712120669852896,-2.12305469280975
"88","1759478_at","yjbM","948550","uncharacterized protein YjbM",2.29441116883292,8.96814783152955,3.76130798294962,0.0066932067860702,0.0102430853481637,-2.62940219001339
"89","1759485_s_at","hofM","947908","DNA utilization protein HofM",0.811511138332317,10.4356258656889,3.84843616646693,0.00596164762391243,0.00934793199471998,-2.50680499048336
"90","1759490_s_at","hns","945829","DNA-binding transcriptional dual regulator H-NS",0.601096323864589,12.8804372544207,5.14925272870599,0.00121061546726491,0.00338685754273758,-0.807843573530922
"91","1759496_s_at","yhbS","947670","putative acyltransferase with acyl-CoA N-acyltransferase domain",-0.637812538594307,11.5984977389427,-5.06937849212359,0.00132574311165225,0.00354790837911081,-0.90489127490935
"92","1759504_s_at","arnE","1450282","undecaprenyl-phosphate-alpha-L-Ara4N flippase - ArnE subunit",2.32373355292007,8.75335473338286,4.47396657899604,0.00268500032442346,0.00524807064357508,-1.65836507916715
"93","1759510_s_at","gyrB","948211","DNA gyrase subunit B",-0.423362115718108,11.4948916897341,-3.07226147953668,0.0173683304455882,0.0225821086850756,-3.63113831911206
"94","1759512_s_at","ydiV","946217","anti-FlhDC factor",1.17844632507638,10.0562868220469,3.97111507740124,0.00507481563960445,0.00828165016700062,-2.33595464799591
"95","1759531_s_at","yaeP","1450233","UPF0253 family protein YaeP",-0.6806629331747,11.0633966762158,-5.44648993798608,0.000869964414145484,0.00279091068264685,-0.454913447676141
"96","1759542_s_at","pflA","945517","pyruvate formate-lyase activating enzyme",-0.729334238494079,11.2569280687629,-4.89308153745258,0.00162520538299471,0.0039505179555049,-1.12244806998786
"97","1759549_s_at","pxpB","945311","5-oxoprolinase component B",-0.752341141619205,10.8899466179999,-6.09143086666816,0.000441763207705786,0.00200149734017577,0.267816135073651
"98","1759550_at","copA","946106","Cu(+) exporting P-type ATPase;soluble Cu(+) chaperone",-0.22889132446017,10.8350140046163,-1.62348562285662,0.147277578846519,0.160144988366794,-5.75748141452049
"99","1759555_at","glf","945235","UDP-galactopyranose mutase",-1.20452005434397,10.8533995387332,-5.63974261670922,0.000706194993497664,0.0025025709375063,-0.232278513632926
"100","1759562_s_at","dcp","946084","peptidyl-dipeptidase Dcp",-0.904447499182439,10.739364898909,-7.15393201408233,0.000160665888960932,0.00138700070014042,1.3403803589142
"101","1759565_s_at","aaeR","947760","LysR-type transcriptional regulator AaeR",0.899626834618989,10.9721390717069,5.01496709570346,0.00141109307675808,0.00365126776654608,-0.971542890493402
"102","1759573_s_at","map","947882","methionine aminopeptidase",-0.13508481351105,11.5444852192497,-1.08042318213914,0.314772342901845,0.333155563747547,-6.41398671346943
"103","1759574_s_at","ybeZ","948044","PhoH-like protein",-0.71422499313533,11.3760795856721,-6.10504622066251,0.000435727939152915,0.00199162372188036,0.282461713685167
"104","1759579_s_at","glnQ","945435","L-glutamine ABC transporter ATP binding subunit",-0.583858060268531,11.4544876568228,-4.66246579133204,0.00213554829149912,0.00463080992678847,-1.41406325401983
"105","1759588_s_at","ftsY","947978","signal recognition particle receptor",-0.611989967738046,10.9568872543295,-4.58786525291168,0.00233663615496875,0.00484060206149156,-1.51010892880272
"106","1759599_s_at","potA","946323","spermidine preferential ABC transporter ATP binding subunit",-0.470414261065155,10.8753452773992,-3.75938553847431,0.00671040747447593,0.0102466384643513,-2.63211876563466
"107","1759603_at","yfjR","947309","CP4-57 prophage; putative DNA-binding transcriptional regulator",0.84135123402484,10.1053075045386,3.75409966339796,0.00675794901986761,0.010304001974204,-2.63959068875373
"108","1759606_s_at","mobB","948343","molybdopterin-guanine dinucleotide biosynthesis adaptor protein",1.25077114582149,10.7162376788135,9.7166696580522,2.13209091348925e-05,0.00100059089821156,3.43764206860324
"109","1759609_s_at","frsA","946039","fermentation-respiration switch protein",-0.424476118451915,10.7927422746299,-3.64236201990006,0.00785317166799178,0.0116273521203329,-2.79839682031783
"110","1759627_s_at","yjfL","948701","conserved inner membrane protein YjfL",0.972000802650046,10.4206569271575,6.20732221843831,0.00039322531915568,0.00191345333864263,0.391694128383209
"111","1759628_s_at","metR","948310","DNA-binding transcriptional dual regulator MetR",0.769539095864054,10.2901615411116,5.26755061758762,0.00105991920972413,0.0031105015444461,-0.665837526899936
"112","1759632_s_at","codB","944994","cytosine transporter",0.923189963897523,10.0288200722393,3.80166223955809,0.00634295070830701,0.00982349037733304,-2.57249247483628
"113","1759633_at","yehQ","946654","SWIM zinc finger domains-containing protein YehQ",0.592812640732468,9.60921303569276,2.97307848174777,0.020026425261097,0.0256189440182206,-3.77906570952535
"114","1759634_s_at","sufA","949014","iron-sulfur cluster insertion protein SufA",-1.08689984387144,10.9859520052835,-8.11025998502046,7.11223016775769e-05,0.0012693070119206,2.19557845937559
"115","1759638_s_at","yfdO","947403","CPS-53 (KpLE1) prophage; putative defective phage replication protein O",0.79977172103181,10.7799769000403,7.14812092495591,0.000161505257859814,0.00138700070014042,1.33488215021029
"116","1759641_s_at","idnK","946066","D-gluconate kinase, thermosensitive",0.875027945935715,10.5540991302198,4.26480816892238,0.0034829577978767,0.00631763899070524,-1.935678404659
"117","1759645_s_at","pgsA","945791","phosphatidylglycerophosphate synthase",-0.640456147932827,10.7777546463141,-4.62138081975197,0.00224382655202952,0.00474267514496836,-1.46685510032196
"118","1759651_s_at","yhhZ","947952","putative endonuclease YhhZ",0.166433683153617,9.60023938173213,0.101881820475153,0.921626954096791,0.926109575468857,-7.01897400776009
"119","1759653_s_at","yjfK","948702","conserved protein YjfK",2.00257154485365,9.53576685954043,5.45840165640702,0.000858731482450677,0.00278163995547208,-0.441036679361211
"120","1759656_s_at","rfaH","948327","transcription antiterminator RfaH",0.92239642603748,10.1564942002272,3.96663069051739,0.00510457813858925,0.00830863401811571,-2.34216276291154
"121","1759660_s_at","yjgH","948769","RutC family protein YjgH",0.952867199923011,10.818407148977,7.96367043152623,8.01647944895316e-05,0.0012693070119206,2.07062317749111
"122","1759669_s_at","nikD","947989","Ni(2(+)) ABC transporter ATP binding subunit NikD",-0.743332084045768,10.8974195371439,-3.63006618586548,0.00798493959764235,0.011775078664332,-2.81597047412573
"123","1759675_s_at","secM","944831","SecA translation regulator",-0.705224051095531,11.7906863617358,-4.77213981446308,0.00187366366537249,0.00425383421171381,-1.274382912788
"124","1759678_s_at","pdeC","948568","c-di-GMP phosphodiesterase PdeC",0.894618403651267,10.2774386802339,5.08741275306212,0.00129872740897651,0.00351175061107172,-0.882897028761696
"125","1759685_s_at","araF","946409","arabinose ABC transporter periplasmic binding protein",-0.323017342923841,10.8172006686407,-2.00318137433114,0.084040720855966,0.0939546154158148,-5.22619702879594
"126","1759697_s_at","yncE","946006","PQQ-like domain-containing protein YncE",-0.250053589052225,11.2231769493028,-0.684023777764882,0.51534227713143,0.535023690730419,-6.76878856007642
"127","1759700_s_at","ydcD","946958","uncharacterized protein YdcD",1.76073353324282,8.18992226381055,2.5729106329719,0.03594728158057,0.0427559491913975,-4.38022216185737
"128","1759701_s_at","uup","945566","ATP-binding protein with possible role in replication",-0.239874097108022,10.6161121806838,-1.99878979577557,0.0845929594837558,0.094520851429659,-5.23255288648888
"129","1759704_s_at","iscS","947004","cysteine desulfurase",-0.692355403297228,11.2554731953601,-2.94414157101856,0.0208804714554838,0.0265471101704797,-3.82234253987125
"130","1759710_at","ybeR","945249","DUF1266 domain-containing protein YbeR",1.23665980705029,10.4484476768636,7.54661083434571,0.000113830195441095,0.00128189448668671,1.70322421882874
"131","1759715_s_at","yccA","946016","modulator of FtsH protease",-0.464077051268983,11.5569543120151,-3.31241573470344,0.0123654795852914,0.0168294340073861,-3.27622965444796
"132","1759722_s_at","yfaA","946618","DUF2138 domain-containing protein YfaA",1.74234315252458,9.53983789617951,5.05004930493197,0.00135539092306599,0.0035731858624856,-0.928518338165679
"133","1759746_s_at","yidI","948189","putative inner membrane protein",0.634428300736282,10.6313596908132,3.03139765490576,0.0184152446748226,0.0237489984383168,-3.69200377801902
"134","1759749_s_at","ycaC","945512","putative hydrolase",-0.497088995639876,11.4527751076876,-1.36234308093923,0.214127629362407,0.230050796808493,-6.09272601494176
"135","1759752_s_at","gnd","946554","6-phosphogluconate dehydrogenase, decarboxylating",-0.237787057821686,11.555322946964,-1.39268446834951,0.205164547360538,0.220650679253967,-6.05541917632094
"136","1759757_s_at","yicN","948173","conserved protein YicN",0.693385452666467,10.1699887441478,3.19428027918261,0.0146011823235869,0.019436883170445,-3.45017079645443
"137","1759758_s_at","yhjY","948073","conserved protein YhjY",0.735518664299876,10.6639837288467,6.31145153497636,0.00035465138751044,0.00185966945836693,0.501501517798381
"138","1759761_s_at","ydgD","946436","putative serine protease YdgD",0.593735612199229,10.6962875298614,4.96853861591062,0.0014887397397519,0.00376006882925112,-1.02876403490851
"139","1759770_s_at","ybeY","946430","endoribonuclease YbeY",-0.679595492256691,11.3202824079379,-5.6743536988546,0.000680648970952249,0.00245731154471819,-0.19296294204346
"140","1759774_at","entF","945184","apo-serine activating enzyme",-0.169611926440259,11.0101868873324,-0.941667418012485,0.376843994845038,0.395609600279395,-6.55259071912823
"141","1759776_s_at","bamC","946954","outer membrane protein assembly factor BamC",-0.88980679649023,11.2389957792563,-5.95243581991294,0.000509011172016598,0.00214178631646902,0.116887280187991
"142","1759787_s_at","yedK","946435","putative SOS response-associated peptidase YedK",0.588298387532857,10.1051863750875,4.82339759477667,0.00176358126127811,0.00410990807136231,-1.20972152020795
"143","1759789_s_at","rseB","947054","anti-sigma factor stabilizing protein RseB",-0.599123134306165,10.8050773332785,-4.89735600966917,0.00161711614503136,0.00394446511881321,-1.11711833056126
"144","1759790_at","prmB","946805","50S ribosomal subunit protein L3 N(5)-glutamine methyltransferase",-0.836073527733566,11.1692316046322,-7.17778044854179,0.000157272045269554,0.00138700070014042,1.36290469069143
"145","1759798_s_at","dgcN","947091","diguanylate cyclase DgcN",1.11504201797419,10.8843292428575,9.56810756755391,2.36559060530788e-05,0.00100059089821156,3.33177574046779
"146","1759801_s_at","gpmA","945068","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase",-0.0975468556013848,12.8194292186339,-0.781763668809506,0.459258114831224,0.478963788612473,-6.69352814607185
"147","1759803_s_at","sixA","946815","phosphohistidine phosphatase",-0.745901177186617,10.5003073670772,-6.13553605368008,0.0004225436520811,0.00194860532410615,0.315169538783341
"148","1759807_s_at","yoeF","1450273","CP4-44 prophage; putative uncharacterized protein YoeF",1.21817010660912,9.60093546710697,6.30302051303673,0.000357612009227307,0.00187044661028763,0.492662992593014
"149","1759810_s_at","citT","949070","citrate:succinate antiporter",1.04043191365887,10.0705374008058,7.26835116107292,0.000145096444680761,0.00135031195815519,1.44786359535903
"150","1759814_s_at","tabA","948777","DUF386 domain-containing toxin-antitoxin biofilm protein TabA",0.58122647115345,12.5853329734335,4.51976380234044,0.00253850077383861,0.00510733205189844,-1.5985186660096
"151","1759828_s_at","ybcO","945147","DLP12 prophage; putative nuclease YbcO",0.912083489112161,10.6344853927665,6.4749126785059,0.000302337269494085,0.00177956922727858,0.671067496815223
"152","1759829_s_at","hdeB","948026","periplasmic acid stress chaperone",-0.366826235252251,12.3049302567624,-0.788836629011995,0.455365809008666,0.475144323945406,-6.68775068751179
"153","1759831_at","fecA","946427","ferric citrate outer membrane transporter",0.0369341739577127,12.0907432317696,0.231038170374216,0.823706619075832,0.833387793834803,-6.99478954212299
"154","1759837_s_at","csgG","945619","curli secretion channel",1.52006996715859,9.27226208476346,4.83893437801622,0.00173163813315764,0.00407467469601785,-1.19019988298657
"155","1759839_s_at","yrhB","947948","putative heat shock chaperone",1.57561706497249,9.96019227977766,5.37451692299931,0.000941407124645076,0.00290405039031859,-0.539194059459497
"156","1759842_s_at","lolB","945775","outer membrane lipoprotein LolB",-0.382742887776201,10.9306218946332,-2.82240188155432,0.0249159555175983,0.0310098578911796,-4.0048799452049
"157","1759857_s_at","kup","948255","K(+):H(+) symporter Kup",0.642446150347745,10.6163911459484,5.63569690048863,0.000709250069639079,0.00250909356827797,-0.236885124401292
"158","1759861_s_at","murG","946321","N-acetylglucosaminyl transferase",-0.3821384830832,10.8607029930722,-3.43361711588763,0.0104474738778109,0.0145644271467998,-3.09925275073978
"159","1759865_s_at","atpE","948253","ATP synthase Fo complex subunit c",-0.950402748310708,12.2802274966937,-8.62314902726157,4.74321937526261e-05,0.00116747212805303,2.61661199812322
"160","1759867_s_at","yjaG","948501","conserved protein YjaG",-0.329317342609285,10.8404951399512,-2.24562951641022,0.0585051165323731,0.0670391407409222,-4.87025978466941
