"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"12","1759134_s_at","mdtJ","946139","multidrug/spermidine efflux pump membrane subunit MdtJ",-0.0754293784460991,10.02008479206,-0.408441733863885,0.694811319415242,0.807811021897519,-6.97548937260725
"13","1759135_s_at","higB","947591","ribosome-dependent mRNA interferase toxin HigB",0.212711061892751,10.0782034979616,1.35990117239211,0.214863740330773,0.427657502430999,-6.13890560843777
"14","1759136_s_at","kdgR","946129","DNA-binding transcriptional repressor KdgR",0.224523420852099,10.8632428541595,1.26302338081089,0.24590144873658,0.458880944431509,-6.25466327859333
"15","1759153_s_at","cbeA","946510","CP4-44 prophage; cytoskeleton bundling-enhancing antitoxin CbeA",0.321045913210687,9.81992306588747,1.3262299516575,0.225241969902315,0.441927739618407,-6.17972848929246
"16","1759161_s_at","hycB","948002","formate hydrogenlyase subunit HycB",0.765215702377478,8.95402573708737,2.55503403352234,0.0369110250359747,0.246477493980236,-4.4485948550194
"17","1759164_s_at","grpE","947097","nucleotide exchange factor GrpE",0.408615764698427,11.9117194799516,3.06728603877714,0.0174923591674985,0.201767176261764,-3.67896839742465
"18","1759171_s_at","plsY","947561","putative glycerol-3-phosphate acyltransferase",0.439567796219594,10.1668202196061,1.68029052089462,0.135550739722089,0.355842221430541,-5.72363937079537
"19","1759173_s_at","yfeK","946876","protein YfeK",0.707098320596852,9.56863667897376,1.58070447022774,0.156724916805686,0.373464449966029,-5.85738810932874
"20","1759174_s_at","ypdE","946848","broad-specificity exoaminopeptidase",0.398419456712443,9.84670271281144,2.20544030382489,0.0621263160264174,0.277693244445131,-4.97192926877432
"21","1759176_s_at","tdcE","947623","2-ketobutyrate formate-lyase/pyruvate formate-lyase 4",0.341582595525006,12.9039299651783,1.39691523673547,0.203941428346385,0.417584728407959,-6.09333984520148
"22","1759178_s_at","fruB","946677","fructose-specific PTS multiphosphoryl transfer protein FruB",0.64438511698895,10.5478094944179,3.52835773492472,0.00917091411392025,0.156885667144534,-3.00138038024835
"23","1759179_s_at","osmB","945866","osmotically-inducible lipoprotein OsmB",-0.358106157887054,11.1745391575014,-1.51034744435968,0.173482163806192,0.385837338969125,-5.94950668091062
"24","1759182_s_at","yhcN","947835","DUF1471 domain-containing stress-induced protein YhcN",0.0118338827394577,10.9150241983561,0.0861770856121801,0.933670800459993,0.963037380803966,-7.06452043977704
"25","1759189_s_at","ygcW","947232","putative deoxygluconate dehydrogenase",0.0851078411070194,10.4795494129075,0.558835468983384,0.593203364760201,0.732551196410385,-6.89591210006846
"26","1759193_s_at","kefG","947857","protein required for KefB activity",0.233636708657992,10.3204335751585,1.20828861371663,0.265078782038096,0.477049445723612,-6.31766689518713
"27","1759198_s_at","nanT","947740","N-acetylneuraminate:H(+) symporter",0.721278290909185,10.7276160488557,3.56905810559389,0.00867497884460591,0.153183814469708,-2.94266390081381
"28","1759201_s_at","ttdT","947576","L-tartrate:succinate antiporter",0.201726890086189,10.1175304939222,1.14159468211158,0.290124756795118,0.498453971626272,-6.39191622107521
"29","1759202_s_at","mntP","946341","Mn(2(+)) exporter",0.737546357727121,10.0944939919878,5.06622760627508,0.00133052671619135,0.0509049665861358,-0.943344777851347
"30","1759211_s_at","ecpR","944966","DNA-binding transcriptional dual regulator MatA",0.0843342227498294,10.1895739489449,0.581109400696274,0.578876787821972,0.720581941835804,-6.88218162376099
"31","1759218_s_at","fruK","946676","1-phosphofructokinase",0.434162047066801,10.9024736531671,2.89733794733868,0.0223440109467738,0.22518403227334,-3.93323292078473
"32","1759219_s_at","frdC","948680","fumarate reductase membrane protein FrdC",0.377969653865687,11.6160412734941,0.738157086960499,0.48375386852524,0.648483987232154,-6.7718519165189
"33","1759224_s_at","wcaE","946543","putative colanic acid biosynthesis glycosyl transferase",0.248736521353051,9.78260455666863,1.64132958799353,0.143495582575524,0.361645809633836,-5.77640710470608
"34","1759226_s_at","lptB","947725","lipopolysaccharide transport system ATP binding protein",0.111847327982003,11.1049583524378,0.837909802146977,0.428987318738411,0.609551444644812,-6.69009689198252
"35","1759227_s_at","yiiE","948386","putative DNA-binding transcriptional regulator YiiE",0.0315957796441637,10.265273520123,0.275109266107321,0.790951791023989,0.873386638298002,-7.02615479999891
"36","1759230_s_at","yiaK","948096","2,3-diketo-L-gulonate reductase",0.214226362844085,10.8694302732517,1.59570722632938,0.153349829183709,0.372292299757394,-5.83748094541027
"37","1759231_s_at","sdhE","947382","FAD assembly factor",0.29751843276267,11.6299355213038,2.08897708328355,0.0739375634733713,0.291447288329533,-5.14356743130064
"38","1759233_at","yafL","944899","NlpC/P60 family protein YafL",0.182298748416187,10.3659045302319,0.932595531802127,0.381206214719878,0.571118230319991,-6.60470562782334
"39","1759239_s_at","cusC","946288","copper/silver export system outer membrane channel",0.420561429102879,9.79846719511496,2.5781651770023,0.0356689716705017,0.246477493980236,-4.41374900239452
"40","1759241_at","ybgO","947550","putative fimbrial protein YbgO",0.617930643172427,9.87770938828549,3.23989375997932,0.0136906727770749,0.188566199716245,-3.42288208082518
"41","1759255_at","yhcE","4056032","pseudo",0.169700613538772,10.39109390183,0.792877768764494,0.45315212442479,0.629174925444635,-6.72807976531887
"42","1759259_at","sgcE","948829","KpLE2 phage-like element; putative epimerase SgcE",0.114027374810885,10.5784516925176,0.73474620826385,0.485705894088067,0.649914752063437,-6.77449187776494
"43","1759260_s_at","ydeE","946083","dipeptide exporter",0.926598587296266,7.95363268605803,2.44946534967211,0.0431708798754855,0.250985016858097,-4.60743455656845
"44","1759264_s_at","preA","949037","NAD-dependent dihydropyrimidine dehydrogenase subunit PreA",1.17228957391813,11.3971869464546,7.56472768615061,0.000112073583491694,0.00643177843038444,1.69572554528762
"45","1759269_at","ykfF","948839","CP4-6 prophage; protein YkfF",0.361340757979665,10.5303991816517,1.57123504638732,0.158890327154448,0.373996233648561,-5.86990660072563
"46","1759276_s_at","ygeN","2847705","pseudo",0.00157343233956553,8.86891725544482,0.00367566009299312,0.997166920430412,0.998133167446333,-7.06870898563777
"47","1759296_s_at","ybdO","945216","putative LysR family DNA-binding transcriptional regulator YbdO",1.27693590556228,9.99635804613632,2.82691802663568,0.0247524860989136,0.228286146794411,-4.03903913913773
"48","1759298_s_at","ydhV","948756","putative oxidoreductase",1.37265472556774,10.3088317814066,4.87647319019357,0.00165706265243893,0.0590666761929681,-1.17845399723653
"49","1759305_s_at","yfiL","947106","DUF2799 domain-containing lipoprotein YfiL",0.404386948006961,10.3026634843416,2.62306711499827,0.03337966218261,0.245410807710454,-4.3460846494703
"50","1759309_s_at","dps","945101","stationary phase nucleoid protein that sequesters iron and protects DNA from damage",-0.336166995151135,13.0486688771369,-1.59015143842136,0.154591780413707,0.37303876971921,-5.84486336298024
"51","1759313_s_at","menC","946734","o-succinylbenzoate synthase",-0.0549117655442384,10.9571952166708,-0.519932483057576,0.618692961479164,0.755002751574691,-6.91870906322146
"52","1759314_s_at","nrdF","947149","ribonucleoside-diphosphate reductase 2 subunit beta",-0.867521583519418,9.7372819375208,-4.12952630017043,0.00413570315844267,0.100006477614491,-2.15616255397034
"53","1759321_s_at","yojI","946705","ABC transporter family protein/microcin J25 efflux protein",-0.836325207044856,10.2165616600905,-4.84065488540653,0.0017281402698145,0.0590666761929681,-1.22343479356081
"54","1759333_s_at","purA","948695","adenylosuccinate synthetase",0.152809631498419,12.1128247719686,0.850492676648744,0.422400799936963,0.604349066945821,-6.67917499554871
"55","1759335_s_at","yfdV","949110","putative transport protein YfdV",0.00983595126868586,10.5713870286194,0.0670965096387985,0.948328199063641,0.971053519265632,-7.06617237561708
"56","1759337_s_at","trpD","945109","anthranilate synthase subunit TrpD",0.183654855046862,10.3160183373053,0.679896182456083,0.517803665710901,0.672396212041936,-6.81548611445727
"57","1759338_s_at","pbpC","947152","peptidoglycan glycosyltransferase PbpC",0.294965935856011,9.71343307808983,1.27615314299708,0.241480838524969,0.456867593766104,-6.23928495118743
"58","1759339_at","oxyS","2847701","ncRNA",-0.0572617325059674,11.1828352743505,-0.282253030161471,0.785682533258964,0.870359310301887,-7.02392804451267
"59","1759346_s_at","yedX","946485","hydroxyisourate hydrolase/transthyretin-related protein",0.130250275594637,11.3204294712294,0.986707153123634,0.355742704035498,0.549928095793743,-6.55269590465707
"60","1759352_s_at","rplP","947806","50S ribosomal subunit protein L16",0.208817728357241,12.5997593444564,1.68282835700115,0.135047796895675,0.355842221430541,-5.72018344669856
"61","1759356_at","afuC","947676","CP4-6 prophage; ABC transporter ATP-binding protein AfuC",0.481021643628747,9.93548531433801,2.52563804577514,0.0385541043474656,0.246477493980236,-4.49286125282395
"62","1759364_s_at","ygeF","946823","pseudo",-0.13961644985987,10.6052509007602,-0.580952864174342,0.578976778048129,0.720581941835804,-6.88227982525024
"63","1759367_at","ybgP","945110","putative fimbrial chaperone YbgP",0.476081263857337,9.9831204302854,3.46494504971905,0.0100054080187276,0.162578759881351,-3.09325424516631
"64","1759379_s_at","dsbA","948353","thiol:disulfide oxidoreductase DsbA",0.0864516037562488,10.9543313755838,0.595660430636334,0.569625477906576,0.713240143851507,-6.87294832210931
"65","1759382_s_at","mrp","946627","P-loop NTPase family protein",0.218753252824264,11.4260828175688,1.37538494572995,0.210233558702023,0.422101586276364,-6.11993077904
"66","1759383_s_at","hybD","948982","putative hydrogenase 2 maturation protease",0.373301229707081,11.5658319440446,1.40710031450699,0.201023366919117,0.415917510538801,-6.08067866355719
"67","1759389_s_at","mtlR","948116","transcriptional repressor MtlR",0.256790671417853,11.0673102185644,1.40561375513584,0.201446950234861,0.416087989919713,-6.08252987109176
"68","1759390_s_at","yahE","947134","DUF2877 domain-containing protein YahE",0.371731977547066,10.3979259943833,2.55572420813627,0.036873326843324,0.246477493980236,-4.44755529588512
"69","1759393_s_at","hscB","946995","co-chaperone for [Fe-S] cluster biosynthesis",0.463616792301083,10.5833455412128,2.18156615266601,0.0643831409064639,0.280032777079483,-5.00726932519035
"70","1759400_s_at","yehR","949023","DUF1307 domain-containing lipoprotein YehR",-0.0354098614983691,9.59221186993785,-0.202898067167456,0.844823634148562,0.906704222416068,-7.04551032557345
"71","1759407_s_at","yhbX","947711","putative hydrolase, inner membrane",0.534582366966045,10.2443605277985,2.32049134847326,0.0523171431720892,0.261080236216271,-4.80071337757875
"72","1759408_s_at","fsaA","945449","fructose-6-phosphate aldolase 1",0.448027255391652,10.6491068371607,2.13243067359844,0.0692892989379723,0.282046759005956,-5.07975998461589
"73","1759410_s_at","eutE","946943","putative aldehyde dehydrogenase, ethanolamine utilization protein",0.296252311050402,9.97320000224362,1.77182963464217,0.118483090678825,0.339062265830781,-5.59762556116483
"74","1759411_at","hrpB","944845","putative ATP-dependent RNA helicase HrpB",0.359490832053934,10.0515980661938,2.35023426082057,0.0500464636514962,0.258489984759978,-4.75624514515977
"75","1759417_at","arpA","944933","regulator of acetyl CoA synthetase",0.292413109224415,9.10760430956582,0.915598662351593,0.389480576850816,0.57744290691038,-6.62056985049482
"76","1759426_at","yfjM","947108","CP4-57 prophage; protein YfjM",0.436493853429322,10.2986297528558,2.74978189144603,0.0277054660682262,0.233327253364229,-4.15513700696064
"77","1759429_s_at","feoB","947919","Fe(2(+)) transporter FeoB",-1.82240062333273,11.5051056624017,-13.0639961514328,2.79981540946203e-06,0.00072305232949357,5.45036709796351
"78","1759431_s_at","mtlA","948118","mannitol-specific PTS enzyme IICBA component",0.204809256469638,11.1511859446894,1.31429128513496,0.229025143044409,0.445542321591101,-6.19405481181407
"79","1759435_at","yieH","948232","6-phosphogluconate phosphatase",-0.19982939554388,10.6586726198432,-1.54572685644684,0.164860951174967,0.376851089755594,-5.90344514886949
"80","1759438_s_at","nuoA","946764","NADH:quinone oxidoreductase subunit A",0.2688320418759,11.9200902362535,2.11405968486864,0.0712179084928899,0.2862571963936,-5.10677236680098
"81","1759439_at","ryhB","2847761","ncRNA",0.378909378807174,10.9609909374413,0.154592874211956,0.881382251223691,0.92759949915385,-7.05522851788673
"82","1759445_s_at","hybO","945902","hydrogenase 2 small subunit",0.489751857054197,12.0799059477259,1.80759530242612,0.112386312280527,0.334801563381826,-5.5476773681359
"83","1759451_s_at","yjfZ","948719","protein YjfZ",0.201230280926323,10.2008749082035,1.14198153101011,0.289974042263261,0.498453971626272,-6.39149384866963
"84","1759459_s_at","yqiA","947488","esterase YqiA",0.251890097982637,11.0955708203021,1.84915959685369,0.105678516180761,0.326844033577025,-5.48917174152373
"85","1759467_s_at","sufE","946173","sulfur acceptor for SufS cysteine desulfurase",-1.45164487770717,9.4352629857442,-6.98258770099008,0.000187611498888062,0.0102001409658615,1.14997937249893
"86","1759470_s_at","bglB","948234","6-phospho-beta-glucosidase B",-0.386024643337443,10.2757861116493,-2.54049408569582,0.0377145179931539,0.246477493980236,-4.47049278493257
"87","1759471_s_at","eptC","948458","phosphoethanolamine transferase EptC",0.434186179738042,10.8947050423996,2.43411808965105,0.0441676810183221,0.250985016858097,-4.63048822400889
"88","1759478_at","yjbM","948550","uncharacterized protein YjbM",0.920174549761105,8.96814783152955,1.50847412475072,0.173949897772901,0.385837338969125,-5.9519304398628
"89","1759485_s_at","hofM","947908","DNA utilization protein HofM",0.372982481414862,10.4356258656889,1.76879799072793,0.119014141035258,0.339062265830781,-5.60184181123913
"90","1759490_s_at","hns","945829","DNA-binding transcriptional dual regulator H-NS",0.378644063866458,12.8804372544207,3.24362985043294,0.0136188246368611,0.188566199716245,-3.41736795429361
"91","1759496_s_at","yhbS","947670","putative acyltransferase with acyl-CoA N-acyltransferase domain",0.110661856168127,11.5984977389427,0.879548142458207,0.407468934554412,0.590557714346607,-6.65344994599523
"92","1759504_s_at","arnE","1450282","undecaprenyl-phosphate-alpha-L-Ara4N flippase - ArnE subunit",1.319880300243,8.75335473338286,2.54121232795469,0.0376744070636351,0.246477493980236,-4.46941119307201
"93","1759510_s_at","gyrB","948211","DNA gyrase subunit B",0.0501510425122795,11.4948916897341,0.363936947470458,0.726346628239771,0.829726169562526,-6.99452408610549
"94","1759512_s_at","ydiV","946217","anti-FlhDC factor",0.686335558236436,10.0562868220469,2.31280578968469,0.0529206914565309,0.26225651599864,-4.81219184960982
"95","1759531_s_at","yaeP","1450233","UPF0253 family protein YaeP",0.00195820556863424,11.0633966762158,0.0156690579231781,0.987923330185608,0.99321148426446,-7.06857782821205
"96","1759542_s_at","pflA","945517","pyruvate formate-lyase activating enzyme",0.181323393255552,11.2569280687629,1.21649320848962,0.262126196449214,0.474393628298215,-6.30833869393789
"97","1759549_s_at","pxpB","945311","5-oxoprolinase component B",0.0866449706667485,10.8899466179999,0.701532615410429,0.504984010015095,0.662410771232499,-6.79964570817834
"98","1759550_at","copA","946106","Cu(+) exporting P-type ATPase;soluble Cu(+) chaperone",0.286354581771459,10.8350140046163,2.03106232899614,0.0806164891009793,0.302824848150224,-5.22811578229516
"99","1759555_at","glf","945235","UDP-galactopyranose mutase",-0.0482489317772075,10.8533995387332,-0.225908697637098,0.827544889909437,0.897013506061331,-7.03996792667152
"100","1759562_s_at","dcp","946084","peptidyl-dipeptidase Dcp",-0.0148898192893299,10.739364898909,-0.117774392647584,0.90946135604256,0.948693695168021,-7.06088273559562
"101","1759565_s_at","aaeR","947760","LysR-type transcriptional regulator AaeR",0.22899023408381,10.9721390717069,1.2765053742023,0.241363190161147,0.456867593766104,-6.23887101828999
"102","1759573_s_at","map","947882","methionine aminopeptidase",-0.269057264522953,11.5444852192497,-2.15194956677911,0.0672971686988665,0.282046759005956,-5.05100430020026
"103","1759574_s_at","ybeZ","948044","PhoH-like protein",0.283349645770109,11.3760795856721,2.42201365208609,0.0449704444168691,0.250985016858097,-4.64866195609974
"104","1759579_s_at","glnQ","945435","L-glutamine ABC transporter ATP binding subunit",-0.133785259768347,11.4544876568228,-1.06835760179024,0.319827303942765,0.525248974519676,-6.47005603292749
"105","1759588_s_at","ftsY","947978","signal recognition particle receptor",0.212071906353858,10.9568872543295,1.58982562063185,0.154664902005954,0.37303876971921,-5.84529592339755
"106","1759599_s_at","potA","946323","spermidine preferential ABC transporter ATP binding subunit",0.173169122236475,10.8753452773992,1.38390679817406,0.207722886305395,0.420328582866745,-6.10943432204669
"107","1759603_at","yfjR","947309","CP4-57 prophage; putative DNA-binding transcriptional regulator",0.553777558806988,10.1053075045386,2.47094918631008,0.0418140550000434,0.250985016858097,-4.57514378874689
"108","1759606_s_at","mobB","948343","molybdopterin-guanine dinucleotide biosynthesis adaptor protein",0.0125324625636445,10.7162376788135,0.0973589766118728,0.925093391963487,0.958143043547702,-7.06336160861066
"109","1759609_s_at","frsA","946039","fermentation-respiration switch protein",0.0598840796969267,10.7927422746299,0.513855757728482,0.622726836516837,0.758134145105353,-6.92213260595599
"110","1759627_s_at","yjfL","948701","conserved inner membrane protein YjfL",0.0319844619570766,10.4206569271575,0.204256890333492,0.843800650066885,0.906076997421093,-7.04519936085268
"111","1759628_s_at","metR","948310","DNA-binding transcriptional dual regulator MetR",0.143598307656303,10.2901615411116,0.982940773568082,0.357471897089274,0.550735972696823,-6.55638881184056
"112","1759632_s_at","codB","944994","cytosine transporter",0.725608630484059,10.0288200722393,2.98802959204928,0.0195996668702699,0.215387828478604,-3.79732561515245
"113","1759633_at","yehQ","946654","SWIM zinc finger domains-containing protein YehQ",0.22447392895972,9.60921303569276,1.12578336230975,0.296339848496981,0.503829152268737,-6.40909440955517
"114","1759634_s_at","sufA","949014","iron-sulfur cluster insertion protein SufA",-1.29154707493849,10.9859520052835,-9.63730247980677,2.25342104510177e-05,0.00227776473023682,3.36885990469921
"115","1759638_s_at","yfdO","947403","CPS-53 (KpLE1) prophage; putative defective phage replication protein O",0.140049274219315,10.7799769000403,1.25171861075613,0.249762771970029,0.461342478764081,-6.26782312895146
"116","1759641_s_at","idnK","946066","D-gluconate kinase, thermosensitive",0.366751631004414,10.5540991302198,1.78751474068708,0.115771427069271,0.336404737447417,-5.57576723655616
"117","1759645_s_at","pgsA","945791","phosphatidylglycerophosphate synthase",0.260084058940739,10.7777546463141,1.87670535350695,0.101447290267147,0.323441514956677,-5.45014197481598
"118","1759651_s_at","yhhZ","947952","putative endonuclease YhhZ",1.67301601924239,9.60023938173213,1.0241311403725,0.338909582622241,0.538680732665108,-6.51542425436288
"119","1759653_s_at","yjfK","948702","conserved protein YjfK",0.730656537202931,9.53576685954043,1.99154774928382,0.0855114351109471,0.305802528504747,-5.28544291033275
"120","1759656_s_at","rfaH","948327","transcription antiterminator RfaH",0.489752034003187,10.1564942002272,2.10610686900192,0.0720692799116677,0.287442340342675,-5.11844976288971
"121","1759660_s_at","yjgH","948769","RutC family protein YjgH",-0.0867255805850125,10.818407148977,-0.724816576557165,0.491418081129298,0.651231401932732,-6.78211730897102
"122","1759669_s_at","nikD","947989","Ni(2(+)) ABC transporter ATP binding subunit NikD",-0.160336015847887,10.8974195371439,-0.783001786143771,0.458575131943249,0.633299614033925,-6.7361753792964
"123","1759675_s_at","secM","944831","SecA translation regulator",0.101043595922292,11.7906863617358,0.683746061054246,0.51550765393575,0.671398228799785,-6.81269934458416
"124","1759678_s_at","pdeC","948568","c-di-GMP phosphodiesterase PdeC",0.478665807405633,10.2774386802339,2.72202150448881,0.0288562981357295,0.238858153235601,-4.19695472684027
"125","1759685_s_at","araF","946409","arabinose ABC transporter periplasmic binding protein",0.216909485739384,10.8172006686407,1.34515700555226,0.219355647725286,0.433885249766114,-6.15685642015982
"126","1759697_s_at","yncE","946006","PQQ-like domain-containing protein YncE",-1.55602299760167,11.2231769493028,-4.25651450612145,0.00351955290145403,0.0920429910684055,-1.98409301957939
"127","1759700_s_at","ydcD","946958","uncharacterized protein YdcD",1.09919761759067,8.18992226381055,1.60622671440108,0.151023524215616,0.370064910839768,-5.82346961511073
"128","1759701_s_at","uup","945566","ATP-binding protein with possible role in replication",0.150568966530475,10.6161121806838,1.25464031960924,0.248759901239809,0.460517881685882,-6.26442920661349
"129","1759704_s_at","iscS","947004","cysteine desulfurase",0.593040229883028,11.2554731953601,2.52181810926877,0.0387730810956326,0.246477493980236,-4.49861186232382
"130","1759710_at","ybeR","945249","DUF1266 domain-containing protein YbeR",0.272645826889757,10.4484476768636,1.6637978685934,0.13886227371418,0.359132472919806,-5.7460431645696
"131","1759715_s_at","yccA","946016","modulator of FtsH protease",0.139238519212702,11.5569543120151,0.99383466744542,0.35248797781463,0.547193854841248,-6.54567809048547
"132","1759722_s_at","yfaA","946618","DUF2138 domain-containing protein YfaA",0.747495304835967,9.53983789617951,2.16655837236031,0.0658436659522334,0.281059945986186,-5.0294464868287
"133","1759746_s_at","yidI","948189","putative inner membrane protein",0.268544658756921,10.6313596908132,1.28314838390475,0.239153551251718,0.455803724064622,-6.23105092164884
"134","1759749_s_at","ycaC","945512","putative hydrolase",-0.889457096251888,11.4527751076876,-2.43768365725185,0.0439340179629436,0.250985016858097,-4.62513333671142
"135","1759752_s_at","gnd","946554","6-phosphogluconate dehydrogenase, decarboxylating",0.246011858975594,11.555322946964,1.4408559412936,0.191615859546559,0.40686368532702,-6.03834904548783
"136","1759757_s_at","yicN","948173","conserved protein YicN",0.240756285877266,10.1699887441478,1.10911334108552,0.303009520763643,0.508957455201371,-6.42702388987268
"137","1759758_s_at","yhjY","948073","conserved protein YhjY",-0.0781612313441951,10.6639837288467,-0.670697899981279,0.523315436734506,0.675731057683431,-6.82208832712618
"138","1759761_s_at","ydgD","946436","putative serine protease YdgD",0.160187478050675,10.6962875298614,1.34049171740274,0.220793955735756,0.435267473807321,-6.16251212407163
"139","1759770_s_at","ybeY","946430","endoribonuclease YbeY",0.177184669001893,11.3202824079379,1.47942194053203,0.181351596407055,0.39356344346321,-5.98931814577165
"140","1759774_at","entF","945184","apo-serine activating enzyme",-1.60686030528301,11.0101868873324,-8.92111791039388,3.78326173731641e-05,0.00289489583307249,2.83364480855188
"141","1759776_s_at","bamC","946954","outer membrane protein assembly factor BamC",0.0736545193800531,11.2389957792563,0.492717971120952,0.636865878818122,0.765870142979185,-6.93374942205036
"142","1759787_s_at","yedK","946435","putative SOS response-associated peptidase YedK",0.213858425181858,10.1051863750875,1.75340309527414,0.121745992880955,0.339062265830781,-5.62320862036999
"143","1759789_s_at","rseB","947054","anti-sigma factor stabilizing protein RseB",0.0479936747921155,10.8050773332785,0.392310191696191,0.706171693266099,0.816881701168959,-6.98263178871376
"144","1759790_at","prmB","946805","50S ribosomal subunit protein L3 N(5)-glutamine methyltransferase",0.115265849520409,11.1692316046322,0.989569617537041,0.354432814005972,0.549330978046765,-6.5498821015257
"145","1759798_s_at","dgcN","947091","diguanylate cyclase DgcN",0.117381253281325,10.8843292428575,1.00724137719086,0.346428213248131,0.54489995592566,-6.53237438323085
"146","1759801_s_at","gpmA","945068","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase",-1.32530991495771,12.8194292186339,-10.6213484282957,1.1651503095758e-05,0.00150450033723975,4.04111271356342
"147","1759803_s_at","sixA","946815","phosphohistidine phosphatase",0.189325437483248,10.5003073670772,1.55732834735371,0.16212035276298,0.375388762523531,-5.88822477956796
"148","1759807_s_at","yoeF","1450273","CP4-44 prophage; putative uncharacterized protein YoeF",0.22781051266602,9.60093546710697,1.17873056203642,0.275947673412462,0.486855587762721,-6.35092447319043
"149","1759810_s_at","citT","949070","citrate:succinate antiporter",0.356958283343143,10.0705374008058,2.49367413583817,0.0404263633405317,0.250985016858097,-4.54096599135596
"150","1759814_s_at","tabA","948777","DUF386 domain-containing toxin-antitoxin biofilm protein TabA",-0.190705720926861,12.5853329734335,-1.48297584009538,0.180431114251259,0.393115386432393,-5.98476507479256
"151","1759828_s_at","ybcO","945147","DLP12 prophage; putative nuclease YbcO",0.128858463533609,10.6344853927665,0.914770752048942,0.389886997884096,0.57744290691038,-6.62133671494663
"152","1759829_s_at","hdeB","948026","periplasmic acid stress chaperone",-0.599634398284747,12.3049302567624,-1.28947586602497,0.237065037731352,0.453077121140586,-6.22357869641463
"153","1759831_at","fecA","946427","ferric citrate outer membrane transporter",-2.5309679635364,12.0907432317696,-15.8322264968132,7.30589933131399e-07,0.000503132933949824,6.70644160606203
"154","1759837_s_at","csgG","945619","curli secretion channel",0.782323911340246,9.27226208476346,2.4904209352973,0.0406220834808996,0.250985016858097,-4.54585997711361
"155","1759839_s_at","yrhB","947948","putative heat shock chaperone",0.773718174299757,9.96019227977766,2.63919547068296,0.0325949602634468,0.245410807710454,-4.32177639414424
"156","1759842_s_at","lolB","945775","outer membrane lipoprotein LolB",0.27163353155048,10.9306218946332,2.00306528227274,0.0840552736957109,0.305802528504747,-5.26876539937676
"157","1759857_s_at","kup","948255","K(+):H(+) symporter Kup",-0.0765523568941191,10.6163911459484,-0.671536252866896,0.522811563551689,0.675731057683431,-6.821489866455
"158","1759861_s_at","murG","946321","N-acetylglucosaminyl transferase",0.183955827204729,10.8607029930722,1.65289261568535,0.141093364973546,0.359569572649759,-5.76080361698685
"159","1759865_s_at","atpE","948253","ATP synthase Fo complex subunit c",0.00627650642970679,12.2802274966937,0.0569476997095477,0.956133445346269,0.975492196585379,-7.06688367559985
"160","1759867_s_at","yjaG","948501","conserved protein YjaG",0.159089622958117,10.8404951399512,1.08483917135571,0.312938289280196,0.51812164395769,-6.45279280500068
"161","1759873_s_at","yebG","946364","DNA damage-inducible protein YebG",-0.14168169104139,12.0129639318592,-0.89016971395267,0.402107070899739,0.588352130650751,-6.64387209637571
"162","1759880_s_at","yjbB","948521","putative inorganic phosphate export protein",0.313227171761548,10.3009453137657,1.6044135040292,0.151422157302042,0.370064910839768,-5.82588778686016
"163","1759881_s_at","kefF","944767","regulator of KefC-mediated potassium transport and quinone oxidoreductase",-0.169514958640255,10.205117054518,-1.13873659185553,0.291240245643493,0.498514986366865,-6.39503369617645
